date,quarter,day_of_week,neighborhood,bike_cost,location,long,lat
2020-08-11,2020-07-01,Tuesday,Mount Olive-Silverstone-Jamestown (2),200,Residential Structures,-79.58725925980302,43.74686777792156
2020-08-11,2020-07-01,Tuesday,South Parkdale (85),1000,Residential Structures,-79.4393378322998,43.636699519318434
2020-08-15,2020-07-01,Saturday,South Riverdale (70),350,Residential Structures,-79.33565132290826,43.6492919996662
2020-08-15,2020-07-01,Saturday,Waterfront Communities-The Island (77),300,Others,-79.3772023229936,43.633880327159524
2020-08-16,2020-10-01,Sunday,Waterfront Communities-The Island (77),360,Open/Public Spaces,-79.3772023229936,43.633880327159524
2020-08-16,2020-10-01,Sunday,Waterfront Communities-The Island (77),1100,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-16,2020-10-01,Sunday,Annex (95),200,Commercial Areas,-79.40400062928025,43.67158543003155
2020-08-16,2020-10-01,Sunday,Kensington-Chinatown (78),200,Residential Structures,-79.39723987739471,43.6535541286232
2020-08-15,2020-07-01,Saturday,East End-Danforth (62),350,Residential Structures,-79.29935867382727,43.68417387262764
2020-08-14,2020-07-01,Friday,Roncesvalles (86),650,Residential Structures,-79.44299244306902,43.64612298805443
2020-08-15,2020-07-01,Saturday,East End-Danforth (62),350,Residential Structures,-79.29935867382727,43.68417387262764
2020-07-10,2020-07-01,Friday,Waterfront Communities-The Island (77),600,Residential Structures,-79.3772023229936,43.633880327159524
2020-08-16,2020-10-01,Sunday,Trinity-Bellwoods (81),200,Residential Structures,-79.4153421638998,43.65017629672643
2020-08-09,2020-07-01,Sunday,University (79),1250,Residential Structures,-79.40117974868369,43.66250619981047
2020-08-16,2020-10-01,Sunday,Church-Yonge Corridor (75),0,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-16,2020-10-01,Sunday,Forest Hill North (102),1075,Residential Structures,-79.42814316750712,43.704217556724494
2020-08-16,2020-10-01,Sunday,Church-Yonge Corridor (75),1800,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-15,2020-07-01,Saturday,Niagara (82),300,Residential Structures,-79.41242040394009,43.63668087060661
2020-08-17,2020-10-01,Monday,Annex (95),3000,Residential Structures,-79.40400062928025,43.67158543003155
2020-08-18,2020-10-01,Tuesday,Kensington-Chinatown (78),300,Residential Structures,-79.39723987739471,43.6535541286232
2020-08-18,2020-10-01,Tuesday,Forest Hill North (102),200,Residential Structures,-79.42814316750712,43.704217556724494
2020-08-12,2020-07-01,Wednesday,Trinity-Bellwoods (81),400,Residential Structures,-79.4153421638998,43.65017629672643
2020-08-18,2020-10-01,Tuesday,Cabbagetown-South St.James Town (71),600,Residential Structures,-79.36610665903528,43.66764772385686
2020-08-18,2020-10-01,Tuesday,Church-Yonge Corridor (75),570,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-13,2020-07-01,Thursday,Old East York (58),300,Residential Structures,-79.33548836287208,43.69678126729079
2020-08-03,2020-07-01,Monday,Roncesvalles (86),200,Residential Structures,-79.44299244306902,43.64612298805443
2020-08-18,2020-10-01,Tuesday,Kensington-Chinatown (78),300,Others,-79.39723987739471,43.6535541286232
2020-08-18,2020-10-01,Tuesday,Bay Street Corridor (76),0,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-14,2020-07-01,Friday,Moss Park (73),619.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),659.99,Others,-79.36729702995146,43.656517618834606
2020-08-18,2020-10-01,Tuesday,Dufferin Grove (83),1356,Commercial Areas,-79.43734103751373,43.655428330164874
2020-08-14,2020-07-01,Friday,Moss Park (73),659.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),629.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),299.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),549.99,Others,-79.36729702995146,43.656517618834606
2020-08-18,2020-10-01,Tuesday,Broadview North (57),400,Residential Structures,-79.35562951364216,43.68882511190598
2020-08-17,2020-10-01,Monday,Bay Street Corridor (76),700,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-18,2020-10-01,Tuesday,Dufferin Grove (83),1300,Commercial Areas,-79.43734103751373,43.655428330164874
2020-08-14,2020-07-01,Friday,Woodbine Corridor (64),1500,Residential Structures,-79.31540737735443,43.67677291736932
2020-08-14,2020-07-01,Friday,Woodbine Corridor (64),400,Residential Structures,-79.31540737735443,43.67677291736932
2020-08-14,2020-07-01,Friday,Woodbine Corridor (64),3400,Open/Public Spaces,-79.31540737735443,43.67677291736932
2020-08-14,2020-07-01,Friday,Moss Park (73),169.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),999.98,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),999.98,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),499.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),249.99,Others,-79.36729702995146,43.656517618834606
2020-08-17,2020-10-01,Monday,St.Andrew-Windfields (40),400,Commercial Areas,-79.37903710013872,43.75624582245125
2020-08-16,2020-10-01,Sunday,Casa Loma (96),550,Commercial Areas,-79.40800664807479,43.68185209508544
2020-08-12,2020-07-01,Wednesday,Annex (95),600,Residential Structures,-79.40400062928025,43.67158543003155
2020-08-14,2020-07-01,Friday,Moss Park (73),459.99,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Woodbine Corridor (64),1000,Residential Structures,-79.31540737735443,43.67677291736932
2020-08-14,2020-07-01,Friday,Yorkdale-Glen Park (31),4000,Residential Structures,-79.45710807275005,43.71467151108852
2020-08-14,2020-07-01,Friday,Moss Park (73),919.98,Others,-79.36729702995146,43.656517618834606
2020-08-14,2020-07-01,Friday,Moss Park (73),919.98,Others,-79.36729702995146,43.656517618834606
2020-08-18,2020-10-01,Tuesday,Church-Yonge Corridor (75),570,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-05-23,2020-07-01,Saturday,Willowdale East (51),3300,Residential Structures,-79.40148379055928,43.770602244553096
2020-08-16,2020-10-01,Sunday,Annex (95),700,Residential Structures,-79.40400062928025,43.67158543003155
2020-08-18,2020-10-01,Tuesday,Kensington-Chinatown (78),0,Commercial Areas,-79.39723987739471,43.6535541286232
2020-08-10,2020-07-01,Monday,Bayview Village (52),736,Residential Structures,-79.37711685879394,43.776360508669505
2020-08-18,2020-10-01,Tuesday,Moss Park (73),1400,Public Institutions,-79.36729702995146,43.656517618834606
2020-08-12,2020-07-01,Wednesday,Church-Yonge Corridor (75),2300,Commercial Areas,-79.37901716162628,43.659648849449276
2020-08-19,2020-10-01,Wednesday,Waterfront Communities-The Island (77),2600,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-14,2020-07-01,Friday,Little Portugal (84),1050,Open/Public Spaces,-79.43032271138112,43.64753592717682
2020-08-19,2020-10-01,Wednesday,Church-Yonge Corridor (75),1800,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-19,2020-10-01,Wednesday,Waterfront Communities-The Island (77),7739,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-17,2020-10-01,Monday,High Park North (88),500,Residential Structures,-79.46630216770625,43.65756491093699
2020-08-11,2020-07-01,Tuesday,West Hill (136),100,Commercial Areas,-79.17667602852293,43.767490240825325
2020-08-17,2020-10-01,Monday,Waterfront Communities-The Island (77),500,Open/Public Spaces,-79.3772023229936,43.633880327159524
2020-08-10,2020-07-01,Monday,Bayview Village (52),750,Residential Structures,-79.37711685879394,43.776360508669505
2020-08-18,2020-10-01,Tuesday,Don Valley Village (47),600,Residential Structures,-79.35364413195393,43.783293676309825
2020-08-13,2020-07-01,Thursday,Weston (113),700,Transportation,-79.51572254704779,43.70271604054647
2020-08-18,2020-10-01,Tuesday,North St.James Town (74),1780,Residential Structures,-79.37524657752182,43.669623407232905
2020-08-15,2020-07-01,Saturday,High Park-Swansea (87),800,Residential Structures,-79.46787222692247,43.64506457452669
2020-08-18,2020-10-01,Tuesday,Kensington-Chinatown (78),1200,Commercial Areas,-79.39723987739471,43.6535541286232
2020-08-19,2020-10-01,Wednesday,Forest Hill North (102),500,Residential Structures,-79.42814316750712,43.704217556724494
2020-08-16,2020-10-01,Sunday,Woburn (137),700,Others,-79.22858575507915,43.76674020159054
2020-08-13,2020-07-01,Thursday,Palmerston-Little Italy (80),1100,Residential Structures,-79.4184087281674,43.65915710120554
2020-08-20,2020-10-01,Thursday,Moss Park (73),1000,Commercial Areas,-79.36729702995146,43.656517618834606
2020-08-18,2020-10-01,Tuesday,North Riverdale (68),400,Open/Public Spaces,-79.35126041348335,43.67199514515696
2020-08-13,2020-07-01,Thursday,High Park North (88),0,Residential Structures,-79.46630216770625,43.65756491093699
2020-08-20,2020-10-01,Thursday,Princess-Rosethorn (10),2000,Residential Structures,-79.54455928434245,43.66605058821453
2020-08-13,2020-07-01,Thursday,Leaside-Bennington (56),4000,Commercial Areas,-79.36607234417629,43.703796594874674
2020-08-19,2020-10-01,Wednesday,Briar Hill-Belgravia (108),1000,Residential Structures,-79.45285129984684,43.69902437760449
2020-08-17,2020-10-01,Monday,Scarborough Village (139),225,Residential Structures,-79.2168126191311,43.73865184898304
2020-08-19,2020-10-01,Wednesday,Bay Street Corridor (76),1500,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-20,2020-10-01,Thursday,Little Portugal (84),830.55,Residential Structures,-79.43032271138112,43.64753592717682
2020-08-01,2020-07-01,Saturday,High Park-Swansea (87),350,Residential Structures,-79.46787222692247,43.64506457452669
2020-08-19,2020-10-01,Wednesday,Newtonbrook West (36),450,Commercial Areas,-79.4314215134344,43.785829927437725
2020-08-18,2020-10-01,Tuesday,Yonge-Eglinton (100),799.99,Open/Public Spaces,-79.40359016622641,43.70468936092784
2020-08-19,2020-10-01,Wednesday,York University Heights (27),0,Commercial Areas,-79.48888293166782,43.76573645429017
2020-07-29,2020-07-01,Wednesday,Bathurst Manor (34),600,Residential Structures,-79.45605514611319,43.76481328101867
2020-08-19,2020-10-01,Wednesday,Annex (95),1100,Residential Structures,-79.40400062928025,43.67158543003155
2020-08-20,2020-10-01,Thursday,Yorkdale-Glen Park (31),800,Commercial Areas,-79.45710807275005,43.71467151108852
2020-08-20,2020-10-01,Thursday,Waterfront Communities-The Island (77),110,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-19,2020-10-01,Wednesday,Church-Yonge Corridor (75),1800,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-18,2020-10-01,Tuesday,Waterfront Communities-The Island (77),450,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-20,2020-10-01,Thursday,Don Valley Village (47),200,Residential Structures,-79.35364413195393,43.783293676309825
2020-08-21,2020-10-01,Friday,Greenwood-Coxwell (65),460,Residential Structures,-79.32431802090154,43.67261230021652
2020-08-14,2020-07-01,Friday,Oakridge (121),700,Transportation,-79.2797083448345,43.697408127371254
2020-08-19,2020-10-01,Wednesday,Englemount-Lawrence (32),300,Residential Structures,-79.43740854668668,43.720344647265435
2020-08-21,2020-10-01,Friday,Waterfront Communities-The Island (77),600,Open/Public Spaces,-79.3772023229936,43.633880327159524
2020-08-21,2020-10-01,Friday,Englemount-Lawrence (32),4000,Residential Structures,-79.43740854668668,43.720344647265435
2019-03-01,2019-04-01,Friday,North St.James Town (74),2000,Residential Structures,-79.37524657752182,43.669623407232905
2020-08-21,2020-10-01,Friday,Greenwood-Coxwell (65),360,Residential Structures,-79.32431802090154,43.67261230021652
2020-08-21,2020-10-01,Friday,Bay Street Corridor (76),500,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-21,2020-10-01,Friday,The Beaches (63),1000,Residential Structures,-79.29960131609589,43.67104998326742
2020-08-20,2020-10-01,Thursday,Greenwood-Coxwell (65),300,Residential Structures,-79.32431802090154,43.67261230021652
2020-08-18,2020-10-01,Tuesday,Englemount-Lawrence (32),1500,Residential Structures,-79.43740854668668,43.720344647265435
2020-08-18,2020-10-01,Tuesday,Mount Pleasant West (104),5000,Residential Structures,-79.3933595525685,43.70443516328523
2020-07-19,2020-07-01,Sunday,Kensington-Chinatown (78),500,Commercial Areas,-79.39723987739471,43.6535541286232
2019-03-01,2019-04-01,Friday,North St.James Town (74),1700,Residential Structures,-79.37524657752182,43.669623407232905
2019-03-01,2019-04-01,Friday,North St.James Town (74),1700,Residential Structures,-79.37524657752182,43.669623407232905
2020-08-19,2020-10-01,Wednesday,Rosedale-Moore Park (98),450,Residential Structures,-79.37966939989423,43.6828204124932
2020-08-20,2020-10-01,Thursday,Waterfront Communities-The Island (77),1000,Commercial Areas,-79.3772023229936,43.633880327159524
2020-08-20,2020-10-01,Thursday,Yonge-Eglinton (100),1500,Residential Structures,-79.40359016622641,43.70468936092784
2020-08-21,2020-10-01,Friday,Bay Street Corridor (76),500,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-21,2020-10-01,Friday,South Parkdale (85),800,Residential Structures,-79.4393378322998,43.636699519318434
2020-08-21,2020-10-01,Friday,Church-Yonge Corridor (75),400,Residential Structures,-79.37901716162628,43.659648849449276
2020-08-20,2020-10-01,Thursday,Mount Pleasant West (104),1000,Residential Structures,-79.3933595525685,43.70443516328523
2020-08-20,2020-10-01,Thursday,Yorkdale-Glen Park (31),800,Commercial Areas,-79.45710807275005,43.71467151108852
2020-08-20,2020-10-01,Thursday,Yonge-Eglinton (100),1500,Residential Structures,-79.40359016622641,43.70468936092784
2020-08-21,2020-10-01,Friday,Church-Yonge Corridor (75),400,Residential Structures,-79.37901716162628,43.659648849449276
2020-08-18,2020-10-01,Tuesday,Mount Pleasant West (104),12000,Residential Structures,-79.3933595525685,43.70443516328523
2020-08-20,2020-10-01,Thursday,Leaside-Bennington (56),1500,Residential Structures,-79.36607234417629,43.703796594874674
2020-08-20,2020-10-01,Thursday,Blake-Jones (69),450,Open/Public Spaces,-79.3373941737337,43.676172877463664
2020-08-20,2020-10-01,Thursday,South Parkdale (85),0,Residential Structures,-79.4393378322998,43.636699519318434
2020-08-20,2020-10-01,Thursday,Mount Pleasant West (104),500,Residential Structures,-79.3933595525685,43.70443516328523
2020-08-21,2020-10-01,Friday,Humbermede (22),75,Commercial Areas,-79.54236711801718,43.7434295073787
2020-08-20,2020-10-01,Thursday,Trinity-Bellwoods (81),1000,Residential Structures,-79.4153421638998,43.65017629672643
2020-08-17,2020-10-01,Monday,Mount Pleasant West (104),700,Residential Structures,-79.3933595525685,43.70443516328523
2020-08-20,2020-10-01,Thursday,Trinity-Bellwoods (81),1000,Residential Structures,-79.4153421638998,43.65017629672643
2020-08-21,2020-10-01,Friday,Bayview Woods-Steeles (49),550,Commercial Areas,-79.3821179554524,43.796801856085374
2020-08-20,2020-10-01,Thursday,Bay Street Corridor (76),500,Open/Public Spaces,-79.38572124534863,43.657511330997565
2020-08-19,2020-10-01,Wednesday,Yonge-Eglinton (100),0,Residential Structures,-79.40359016622641,43.70468936092784
2020-08-21,2020-10-01,Friday,East End-Danforth (62),550,Open/Public Spaces,-79.29935867382727,43.68417387262764
2020-08-18,2020-10-01,Tuesday,Bay Street Corridor (76),1395.55,Commercial Areas,-79.38572124534863,43.657511330997565
2020-08-22,2020-10-01,Saturday,Blake-Jones (69),600,Residential Structures,-79.3373941737337,43.676172877463664
2020-08-21,2020-10-01,Friday,Bay Street Corridor (76),900,Open/Public Spaces,-79.38572124534863,43.657511330997565
2020-08-16,2020-10-01,Sunday,Oakwood Village (107),600,Residential Structures,-79.43978547678283,43.68856555117282
2020-08-13,2020-07-01,Thursday,Bay Street Corridor (76),800,Open/Public Spaces,-79.38572124534863,43.657511330997565
2020-08-21,2020-10-01,Friday,Church-Yonge Corridor (75),0,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-16,2020-10-01,Sunday,Annex (95),1350,Open/Public Spaces,-79.40400062928025,43.67158543003155
2020-08-18,2020-10-01,Tuesday,Woodbine Corridor (64),400,Residential Structures,-79.31540737735443,43.67677291736932
2020-08-18,2020-10-01,Tuesday,Church-Yonge Corridor (75),1000,Open/Public Spaces,-79.37901716162628,43.659648849449276
2020-08-22,2020-10-01,Saturday,East End-Danforth (62),0,Commercial Areas,-79.29935867382727,43.68417387262764
2020-08-20,2020-10-01,Thursday,Kingsway South (15),350,Commercial Areas,-79.51057680194461,43.65352042227594
2020-08-21,2020-10-01,Friday,Church-Yonge Corridor (75),0,Commercial Areas,-79.37901716162628,43.659648849449276
2020-08-21,2020-10-01,Friday,Church-Yonge Corridor (75),0,Open/Public Spaces,-79.37901716162628,43.659648849449276
